C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT (K),Ms (K)
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1673,582.3
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1663,586.42
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1653,590.17
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1643,593.56
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1633,596.6
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1623,599.32
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1613,601.71
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1603,603.8
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1593,605.62
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1583,607.17
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1573,608.49
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1563,609.6
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1553,610.52
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1543,611.28
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1533,611.9
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1523,612.41
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1513,612.81
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1503,613.13
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1493,613.17
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1483,613.17
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1473,613.17
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1463,613.3
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1453,613.53
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1443,613.75
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1433,613.94
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1423,614.12
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1413,614.29
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1403,614.45
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1393,614.59
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1383,614.72
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1373,614.85
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1363,614.96
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1353,615.07
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1343,615.18
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1333,615.28
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1323,615.24
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1313,615.06
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1303,614.8
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1293,614.46
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1283,614.02
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1273,613.46
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1263,612.75
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1253,611.87
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1243,614.83
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1233,618.84
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1223,622.39
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1213,625.45
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1203,628
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1193,629.97
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1183,631.33
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1173,632.02
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1163,631.98
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1153,631.13
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1143,629.41
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1133,626.74
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1123,623.04
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1113,618.26
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1103,612.34
0.07,0.25,1.9,0,0,4,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1093,605.2
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1613,473.03
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1603,476.07
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1593,478.89
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1583,481.51
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1573,483.92
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1563,486.15
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1553,488.19
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1543,490.06
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1533,491.77
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1523,493.31
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1513,494.7
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1503,495.95
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1493,497.18
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1483,498.37
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1473,499.43
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1463,500.36
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1453,501.17
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1443,501.86
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1433,502.44
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1423,502.9
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1413,503.25
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1403,503.49
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1393,503.62
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1383,503.64
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1373,504.25
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1363,511.49
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1353,518.41
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1343,524.98
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1333,531.18
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1323,536.97
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1313,542.34
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1303,547.26
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1293,551.7
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1283,555.63
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1273,559.03
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1263,561.87
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1253,564.13
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1243,565.78
0.07,0.25,1.9,0,0,8,0.45,0,0,0.06,0,0,0.01,0,0.01,0.006,1233,566.78
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1753,706.79
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1743,714.53
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1733,721.85
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1723,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1713,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1703,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1693,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1683,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1673,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1663,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1653,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1643,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1633,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1623,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1613,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1603,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1593,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1583,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1573,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1563,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1553,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1543,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1533,726.66
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1523,726.67
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1513,726.67
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1503,726.68
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1493,726.68
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1483,726.69
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1473,726.69
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1463,726.69
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1453,726.7
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1443,726.79
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1433,726.97
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1423,727.13
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1413,727.29
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1403,727.43
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1393,727.56
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1383,727.69
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1373,727.8
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1363,727.9
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1353,728
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1343,728.09
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1333,728.17
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1323,728.25
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1313,728.32
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1303,728.4
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1293,728.52
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1283,728.63
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1273,728.73
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1263,728.83
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1253,728.92
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1243,729
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1233,729.08
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1223,729.15
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1213,729.21
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1203,729.28
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1193,729.34
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1183,729.4
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1173,729.46
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1163,729.51
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1153,729.57
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1143,729.64
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1133,729.7
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1123,729.43
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1113,721.95
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1103,712.87
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1093,702.43
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1083,690.79
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1073,678
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1063,664.06
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1053,648.92
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1043,632.5
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1033,614.69
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1023,595.38
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1013,574.3
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,1003,551.05
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,993,525.66
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,983,498.16
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,973,468.59
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,963,436.99
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.043,0.003,0,0.015,0.001,953,403.37
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1753,705.39
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1743,713.03
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1733,720.24
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1723,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1713,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1703,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1693,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1683,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1673,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1663,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1653,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1643,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1633,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1623,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1613,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1603,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1593,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1583,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1573,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1563,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1553,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1543,726.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1533,726.66
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1523,726.67
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1513,726.99
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1503,727.32
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1493,727.63
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1483,727.93
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1473,728.21
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1463,728.47
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1453,728.72
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1443,728.95
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1433,729.17
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1423,729.37
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1413,729.56
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1403,729.74
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1393,729.9
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1383,730.05
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1373,730.19
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1363,730.32
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1353,730.44
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1343,730.55
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1333,730.65
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1323,730.74
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1313,730.83
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1303,730.92
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1293,731
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1283,731.07
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1273,731.14
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1263,731.21
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1253,731.32
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1243,731.44
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1233,731.56
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1223,731.68
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1213,731.79
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1203,731.89
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1193,731.99
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1183,732.09
0.06,0.25,1.2,0.3,0,0,0.07,0.3,0,0.04,0,0.1,0.003,0,0.015,0.001,1173,732.18
