Al,Co,Cr,Cu,Fe,Ni,V,Mo,Mn,Sn,W,Zr,Ti,Ta,Nb,T(K),E
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,735,91.91864
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,725,92.34317
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,715,92.76634
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,705,93.18819
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,695,93.6087
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,685,94.02789
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,675,94.44577
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,665,94.86234
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,655,95.27762
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,645,95.6916
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,635,96.10429
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,625,96.51571
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,615,96.92585
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,605,97.33473
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,595,97.74234
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,585,98.1487
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,575,98.55381
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,565,98.95768
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,555,99.36031
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,545,99.7617
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,535,100.16187
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,525,100.56081
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,515,100.95854
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,505,101.35505
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,495,101.75035
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,485,102.14445
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,475,102.53735
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,465,102.92905
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,455,103.31956
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,445,103.70889
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,435,104.09702
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,425,104.48398
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,415,104.86977
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,405,105.25438
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,395,105.63782
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,385,106.0201
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,375,106.40122
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,365,106.78117
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,355,107.15998
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,345,107.53763
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,335,107.91413
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,325,108.28949
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,315,108.6637
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,305,109.03678
10,0,0,0,0,0,20,0,0,0,0,0,20,20,30,298.15,109.29168
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,975,78.2128
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,975,78.21281
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,965,78.66765
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,955,79.12538
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,945,79.58574
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,937.4,79.93709
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,935,79.93506
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,931.45,79.93134
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,925,80.1734
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,915,80.5554
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,905,80.94498
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,895,81.3415
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,885,81.74422
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,875,82.15261
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,873.15,82.22874
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,865,82.64666
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,855,83.15764
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,845,83.66664
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,835,84.17365
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,825,84.67868
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,815,85.18173
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,805,85.68279
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,795,86.18188
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,785,86.67899
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,775,87.17413
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,765,87.66729
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,755,88.17778
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,745,88.66758
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,735,89.15541
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,725,89.64127
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,715,90.12516
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,705,90.60709
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,695,91.08706
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,685,91.56506
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,675,92.0411
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,665,92.51517
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,655,92.98729
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,645,93.45744
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,635,93.92564
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,625,94.39188
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,615,94.85616
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,605,95.31849
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,595,95.77886
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,585,96.23727
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,575,96.69374
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,565,97.14825
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,555,97.6008
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,545,98.05141
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,535,98.50006
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,525,98.94677
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,515,99.39153
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,505,99.83433
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,495,100.27519
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,485,100.71411
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,475,101.15107
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,465,101.58609
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,455,102.01917
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,445,102.4503
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,435,102.87948
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,425,103.30673
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,415,103.73203
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,405,104.15539
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,395,104.5768
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,385,104.99628
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,375,105.41382
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,365,105.82941
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,355,106.24307
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,345,106.65478
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,335,107.06456
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,325,107.4724
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,315,107.87831
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,305,108.28227
20,0,0,0,0,0,0,0,0,0,0,0,20,20,40,298.15,108.55787
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,972,95.61519
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,962,95.90672
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,952,96.19852
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,942,96.49053
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,932,96.78275
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,922,97.07519
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,912,97.36784
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,902,97.6607
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,892,97.95378
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,882,98.24707
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,873.15,98.50682
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,872,98.54058
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,862,98.8343
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,852,99.12824
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,842,99.42239
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,832,99.71675
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,822,100.01133
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,812,100.30612
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,802,100.60112
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,792,100.89634
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,782,101.19178
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,772,101.48742
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,762,101.78329
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,752,102.07936
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,742,102.37565
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,732,102.67215
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,722,102.96887
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,712,103.2658
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,702,103.56295
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,692,103.86031
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,682,104.15788
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,672,104.45567
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,662,104.75367
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,652,105.05189
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,642,105.35032
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,632,105.64896
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,622,105.94782
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,612,106.24689
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,602,106.54618
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,592,106.84568
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,582,107.14539
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,572,107.44532
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,562,107.74546
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,552,108.04582
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,542,108.34639
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,532,108.64717
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,522,108.94817
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,512,109.24938
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,502,109.55081
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,492,109.85245
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,482,110.1543
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,472,110.45637
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,462,110.75865
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,452,111.06115
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,442,111.36386
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,432,111.66678
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,422,111.96992
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,412,112.27327
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,402,112.57684
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,392,112.88062
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,382,113.18462
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,372,113.48882
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,362,113.79325
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,352,114.09788
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,342,114.40273
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,332,114.7078
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,322,115.01308
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,312,115.31857
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,302,115.62428
0,0,0,0,0,0,0,20,0,0,0,20,20,20,20,298.15,115.74203
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,972,75.38018
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,971.94,75.38266
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,962,75.79307
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,952,76.21604
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,942,76.64759
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,932,77.08637
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,922,77.53126
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,912,77.98132
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,902,78.43574
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,892,78.89382
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,882,79.35495
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,873.15,79.76518
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,872,79.82219
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,862,80.31667
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,852,80.80886
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,842,81.29877
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,832,81.78643
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,822,82.27188
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,812,82.75513
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,802,83.23622
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,792,83.71516
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,782,84.19199
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,772,84.66671
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,762,85.13936
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,752,85.60996
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,742,86.07853
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,732,86.54508
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,722,87.00964
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,712,87.47223
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,702,87.93286
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,692,88.39156
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,682,88.84834
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,672,89.30322
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,662,89.75622
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,652,90.20735
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,642,90.65663
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,632,91.10408
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,622,91.5497
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,612,91.99352
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,602,92.43556
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,592,92.87581
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,582,93.31431
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,572,93.75105
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,562,94.18607
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,552,94.61936
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,542,95.05094
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,532,95.48082
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,522,95.90902
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,512,96.33554
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,502,96.76041
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,492,97.18362
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,482,97.60519
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,472,98.02514
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,462,98.44346
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,452,98.86018
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,442,99.2753
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,432,99.68883
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,422,100.10078
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,412,100.51117
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,402,100.91999
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,392,101.32726
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,382,101.73299
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,372,102.13718
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,362,102.53985
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,352,102.941
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,342,103.34065
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,332,103.73879
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,322,104.13544
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,312,104.5306
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,302,104.92428
20,0,0,0,0,0,0,20,0,0,0,20,20,0,20,298.15,105.07546
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,995,117.84465
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,985,118.00169
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,975,118.16307
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,965,118.33054
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,955,118.50585
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,945,118.69066
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,935,118.88657
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,925,119.09512
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,915,119.31774
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,905,119.55577
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,895,119.81045
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,885,120.08288
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,875,120.37406
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,865,120.68483
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,855,121.01588
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,845,121.36777
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,835,121.74084
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,825,122.13529
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,815,122.55109
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,805,122.98805
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,795,123.44573
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,785,123.92353
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,775,124.42064
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,765,124.93605
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,755,125.46863
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,745,126.01709
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,735,126.58002
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,725,127.15598
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,715,127.74344
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,705,128.34089
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,695,128.94683
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,685,129.55981
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,675,130.17842
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,665,130.80136
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,655,131.42739
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,645,132.05538
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,635,132.68431
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,625,133.31325
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,615,133.94135
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,605,134.5679
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,595,135.19222
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,585,135.81376
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,575,136.43201
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,565,137.04657
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,555,137.65705
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,545,138.26316
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,535,138.86463
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,525,139.46126
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,515,140.05287
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,505,140.63932
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,495,141.2205
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,485,141.79634
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,475,142.36677
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,465,142.93177
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,455,143.49133
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,445,144.04545
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,435,144.59419
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,425,145.13758
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,415,145.6757
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,405,146.20865
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,395,146.73656
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,385,147.25957
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,375,147.77786
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,365,148.29165
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,355,148.80117
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,345,149.30672
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,335,149.80863
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,325,150.3073
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,315,150.80318
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,305,151.29679
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,300,151.54294
0,0,25,0,25,25,0,0,0,0,0,0,25,0,0,298.15,151.63393
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,991,86.35316
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,981,86.62642
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,971,86.9003
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,961,87.17438
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,951,87.44864
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,941,87.72309
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,931,87.99773
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,921,88.27256
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,911,88.54757
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,901,88.82278
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,891,89.09818
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,881,89.37376
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,873.15,89.59023
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,871,89.64953
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,861,89.9255
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,851,90.20165
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,841,90.47799
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,831,90.75452
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,821,91.03124
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,811,91.30815
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,801,91.58524
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,791,91.86253
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,781,92.14
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,771,92.41767
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,761,92.69552
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,751,92.97356
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,741,93.25179
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,731,93.53021
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,721,93.80882
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,711,94.08762
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,701,94.36661
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,691,94.64579
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,681,94.92515
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,671,95.2047
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,661,95.48445
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,651,95.76438
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,641,96.0445
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,631,96.32481
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,621,96.60531
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,611,96.886
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,601,97.16688
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,591,97.44794
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,581,97.7292
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,571,98.01064
0,0,0,0,0,0,24,5,0,0,0,24,23,0,24,561,98.29228
