C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT ,t,T
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,19500.3,432
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,24298.2,434
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,29114.2,435
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,33912,436
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,38691.7,437
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,43453.1,438
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,48196.4,439
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,60145.4,440
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,72048.9,441
2.19,0.26,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,95901.4,442
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,791.98,346
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1021.08,377
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1498.45,400
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1980.52,410
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2462.4,416
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2938.84,421
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3418.77,424
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3893.28,427
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4370.44,429
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4843.99,431
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,7211.45,437
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,9578.71,440
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,14285.9,444
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,18956.6,447
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,23663.6,448
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,28297.9,450
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,32959.4,451
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,37602.8,452
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,42309.6,452
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,46925.7,453
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,58556.7,454
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,70142.2,455
2.19,0.05,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,93358.5,456
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2479.19,269
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2866.88,325
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3356.38,343
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3863.33,353
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4373.66,360
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4887.46,365
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,5401.18,369
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,7969.13,381
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,10518.5,388
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,15616.7,395
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,20696.4,399
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,25748.9,402
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,30801.2,404
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,35880.7,405
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,40869.4,407
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,45903.5,408
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,50919.4,409
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,63549.9,410
2.19,1,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,75998.7,412
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1671.95,334
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2157.35,360
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2657.97,372
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3163.67,379
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3662.96,385
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4165.74,389
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4669.34,392
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,5167.52,395
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,7671.47,403
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,10157,408
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,15127.8,413
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,20080.3,416
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,24978.2,419
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,29930.5,420
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,34864.6,421
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,39708,423
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,44678.3,423
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,49557.9,424
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,61734.1,426
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,73955.7,427
2.19,2,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,98444.2,428
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,118.04,377
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,157.1,418
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,199.33,434
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,242.06,444
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,284.99,451
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,328.17,456
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,371.34,460
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,414.72,463
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,630.79,473
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,847.17,478
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1277.62,484
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1704.66,488
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2133.49,490
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2558.77,492
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2980.46,494
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3405.72,495
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3829.19,496
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4250.85,497
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,6372.59,499
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,8476.26,501
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,12683.5,503
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,16854.4,505
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,21079.6,505
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,25250.5,506
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,29403.1,507
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,33610.2,507
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,37817.3,507
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,41933.6,508
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,52428.6,508
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,62787.5,509
2.19,4,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,83550.4,510
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,66.07,405
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,103.51,450
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,143.44,466
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,184.09,475
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,225.03,481
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,266.32,485
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,307.74,488
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,348.77,491
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,390.18,493
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,596.53,500
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,802.4,504
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1211.9,509
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1619.78,512
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2026.81,514
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2435.65,515
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2836.45,517
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3247.98,517
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3651.46,518
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4053.13,519
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,6074.94,521
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,8078.65,523
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,12113.1,524
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,16129.5,525
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,20127.6,526
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,24107.7,527
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,28133,527
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,32085.8,528
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,36102,528
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,40118.3,528
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,50045.5,529
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,60063.5,529
2.19,8,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,79917.8,530
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,3.56,508
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4.61,537
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,5.68,553
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,7.2,566
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,9.34,577
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,11.75,584
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,13.93,590
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,16.2,594
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,28.53,606
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,41.86,612
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,69.87,619
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,98.76,623
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,128.3,625
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,157.84,627
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,187.8,628
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,217.72,629
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,247.56,630
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,277.3,631
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,427.72,633
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,576.83,635
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,875.41,637
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1174.16,638
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1471.22,639
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,1771.87,639
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2066.29,640
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2366.08,640
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2665.89,640
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,2956.72,641
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,4437.82,642
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,5927.96,642
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,8881.14,643
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,11816.2,644
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,14778.4,644
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,17740.6,644
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,20702.8,644
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,23592.5,645
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,26545.6,645
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,29498.8,645
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,36881.6,645
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,44264.5,645
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,58848.6,646
2.19,10,0.32,0.08,11.75,0.12,0.08,0.12,0.84,0,0,0,0,0,0.027,0.008,970,88289.1,646
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,1685.1,329
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,2160.89,359
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,2657.97,372
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,3158.31,380
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,3656.7,386
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,4158.57,390
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,4661.27,393
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,5158.53,396
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,7644.41,405
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,10120.9,410
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,15073.5,415
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,19971.5,419
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,24887.5,421
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,29767.2,423
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,34674.1,424
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,39562.8,425
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,44433.3,426
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,49285.6,427
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,61507.2,428
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,73683.3,429
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,2,0,0,0,0,0,0.027,0.008,970,97899.3,431
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,1787.62,290
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,2217.47,343
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,2711.31,360
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,3217.2,369
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,3719.32,376
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,4223.1,381
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,4725.89,385
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,5230.43,388
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,7752.65,397
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,10247.4,403
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,15236.5,409
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,20225.3,412
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,25159.5,415
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,30148.2,416
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,35055.1,418
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,39998.3,419
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,44923.4,420
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,49830.2,421
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,62188.1,422
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,74500.5,423
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,6,0,0,0,0,0,0.027,0.008,970,98989.1,425
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,1758.7,301
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,2206.86,346
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,2702.42,362
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,3206.49,371
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,3706.79,378
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,4215.93,382
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,4717.82,386
2.19,0.3,0.32,0.08,11.75,0.12,0.08,0.12,10,0,0,0,0,0,0.027,0.008,970,5221.44,389
